,Season,Date,HID,AID,N,POFF,Open,OddsH,OddsA,H,A,HSC,ASC,HFGM,AFGM,HFGA,AFGA,HFG3M,AFG3M,HFG3A,AFG3A,HFTM,AFTM,HFTA,AFTA,HORB,AORB,HDRB,ADRB,HRB,ARB,HAST,AAST,HSTL,ASTL,HBLK,ABLK,HTOV,ATOV,HPF,APF
83,1,2007-11-04,29,23,0,0,2007-11-03,1.3430712472718513,3.1534482150722245,1,0,136,104,56.0,38.0,103.0,97.0,16.0,5.0,29.0,27.0,8.0,23.0,13.0,28.0,14.0,14.0,43.0,31.0,57.0,45.0,35.0,18.0,7.0,7.0,9.0,3.0,15.0,14.0,25.0,16.0
84,1,2007-11-04,11,36,0,0,2007-11-03,3.160140690376868,1.3419140475753173,0,1,104,113,38.0,42.0,91.0,80.0,9.0,10.0,28.0,25.0,19.0,19.0,25.0,22.0,12.0,8.0,31.0,35.0,43.0,43.0,24.0,25.0,6.0,8.0,3.0,6.0,13.0,18.0,19.0,27.0
85,1,2007-11-04,16,43,0,0,2007-11-03,1.119490245250944,6.235539418109438,1,0,117,110,43.0,38.0,85.0,86.0,7.0,8.0,24.0,27.0,24.0,26.0,35.0,27.0,9.0,10.0,34.0,34.0,43.0,44.0,22.0,21.0,16.0,10.0,3.0,3.0,15.0,22.0,24.0,32.0
86,1,2007-11-05,6,0,0,0,2007-11-04,4.428503762270908,1.2026199190296372,0,1,124,149,46.0,53.0,94.0,96.0,11.0,24.0,35.0,45.0,21.0,19.0,34.0,26.0,12.0,8.0,32.0,41.0,44.0,49.0,25.0,34.0,6.0,9.0,3.0,7.0,9.0,7.0,19.0,29.0
87,1,2007-11-05,13,17,0,0,2007-11-04,1.4406581903824174,2.7043722032884068,1,0,124,120,42.0,49.0,98.0,104.0,14.0,12.0,29.0,33.0,26.0,10.0,30.0,15.0,20.0,17.0,31.0,31.0,51.0,48.0,26.0,24.0,11.0,8.0,12.0,8.0,15.0,18.0,14.0,24.0
88,1,2007-11-05,39,26,0,0,2007-11-04,1.1378827599538872,5.690362547365032,1,0,113,92,41.0,35.0,99.0,94.0,14.0,8.0,47.0,37.0,17.0,14.0,18.0,21.0,16.0,10.0,48.0,37.0,64.0,47.0,33.0,20.0,7.0,10.0,9.0,3.0,19.0,15.0,22.0,18.0
89,1,2007-11-05,31,30,0,0,2007-11-04,1.2713379138041878,3.6616916450332924,0,1,113,123,38.0,48.0,92.0,97.0,13.0,12.0,39.0,26.0,24.0,15.0,34.0,25.0,13.0,9.0,39.0,37.0,52.0,46.0,20.0,28.0,10.0,8.0,9.0,8.0,18.0,14.0,21.0,23.0
90,1,2007-11-05,37,3,0,0,2007-11-04,1.4358342729291835,2.722269708260765,0,1,93,103,37.0,38.0,90.0,78.0,6.0,10.0,19.0,26.0,13.0,17.0,20.0,18.0,7.0,9.0,28.0,41.0,35.0,50.0,19.0,19.0,8.0,3.0,5.0,3.0,9.0,18.0,20.0,23.0
91,1,2007-11-05,2,33,0,0,2007-11-04,1.5715736508865275,2.325857483017573,1,0,124,109,45.0,39.0,92.0,103.0,19.0,9.0,45.0,45.0,15.0,22.0,19.0,28.0,8.0,15.0,49.0,36.0,57.0,51.0,28.0,25.0,5.0,9.0,4.0,7.0,17.0,10.0,21.0,19.0
92,1,2007-11-05,42,21,0,0,2007-11-04,1.4742574684941205,2.5889688102472435,1,0,116,111,42.0,43.0,93.0,82.0,11.0,11.0,35.0,24.0,21.0,14.0,23.0,20.0,9.0,7.0,32.0,37.0,41.0,44.0,28.0,28.0,14.0,8.0,5.0,5.0,13.0,22.0,17.0,25.0
93,1,2007-11-05,35,34,0,0,2007-11-04,1.6644668559544025,2.1421391638873404,1,0,115,96,45.0,34.0,92.0,84.0,9.0,11.0,24.0,38.0,16.0,17.0,18.0,22.0,16.0,11.0,37.0,21.0,53.0,32.0,21.0,22.0,5.0,6.0,3.0,7.0,16.0,10.0,21.0,20.0
94,1,2007-11-05,14,11,0,0,2007-11-04,1.1944544519313682,4.549353672175823,1,0,113,108,42.0,43.0,91.0,91.0,9.0,10.0,20.0,34.0,20.0,12.0,21.0,17.0,5.0,8.0,36.0,41.0,41.0,49.0,27.0,15.0,17.0,9.0,2.0,3.0,17.0,23.0,19.0,21.0
95,1,2007-11-06,15,26,0,0,2007-11-05,1.2975362928819902,3.4511823146024887,1,0,136,114,45.0,44.0,90.0,82.0,13.0,15.0,25.0,35.0,33.0,11.0,43.0,17.0,13.0,6.0,35.0,33.0,48.0,39.0,23.0,25.0,13.0,6.0,1.0,8.0,13.0,23.0,20.0,29.0
96,1,2007-11-06,25,23,0,0,2007-11-05,1.7531227739288708,2.0067138142194207,1,0,107,95,36.0,32.0,74.0,74.0,13.0,14.0,28.0,35.0,22.0,17.0,31.0,20.0,6.0,5.0,32.0,32.0,38.0,37.0,28.0,24.0,16.0,9.0,3.0,7.0,17.0,20.0,20.0,22.0
97,1,2007-11-06,24,30,0,0,2007-11-05,1.7541624058618144,2.005304039243374,0,1,99,107,36.0,41.0,91.0,84.0,11.0,8.0,43.0,22.0,16.0,17.0,22.0,26.0,11.0,8.0,37.0,43.0,48.0,51.0,28.0,22.0,10.0,8.0,8.0,6.0,17.0,15.0,22.0,20.0
98,1,2007-11-06,41,31,0,0,2007-11-05,1.4210127612550285,2.7795873680983556,1,0,125,113,44.0,41.0,81.0,87.0,13.0,11.0,28.0,28.0,24.0,20.0,29.0,24.0,8.0,10.0,31.0,24.0,39.0,34.0,27.0,25.0,7.0,9.0,5.0,5.0,14.0,15.0,26.0,26.0
99,1,2007-11-06,32,3,0,0,2007-11-05,1.4771281358978947,2.579799810301126,0,1,85,104,31.0,38.0,96.0,80.0,10.0,8.0,43.0,20.0,13.0,20.0,23.0,23.0,20.0,7.0,29.0,44.0,49.0,51.0,18.0,17.0,7.0,4.0,9.0,4.0,12.0,20.0,25.0,19.0
100,1,2007-11-06,19,5,0,0,2007-11-05,1.262445775156733,3.7413824707170793,1,0,108,105,37.0,37.0,84.0,88.0,9.0,8.0,31.0,30.0,25.0,23.0,32.0,27.0,8.0,11.0,38.0,39.0,46.0,50.0,25.0,17.0,8.0,6.0,4.0,3.0,14.0,17.0,20.0,28.0
101,1,2007-11-06,16,29,0,0,2007-11-05,1.5323273034594296,2.42127043979358,1,0,128,110,48.0,35.0,94.0,74.0,9.0,7.0,17.0,20.0,23.0,33.0,32.0,43.0,9.0,6.0,32.0,32.0,41.0,38.0,19.0,18.0,16.0,6.0,6.0,7.0,17.0,25.0,35.0,26.0
102,1,2007-11-06,33,39,0,0,2007-11-05,1.448766899369268,2.6750784404154238,1,0,129,112,47.0,38.0,92.0,91.0,11.0,14.0,27.0,40.0,24.0,22.0,28.0,30.0,9.0,17.0,34.0,30.0,43.0,47.0,29.0,25.0,13.0,7.0,6.0,5.0,16.0,23.0,26.0,24.0
103,1,2007-11-07,0,21,0,0,2007-11-06,1.200396924713676,4.460594101191773,1,0,131,121,47.0,44.0,89.0,92.0,16.0,12.0,32.0,35.0,21.0,21.0,30.0,27.0,12.0,12.0,34.0,30.0,46.0,42.0,39.0,24.0,10.0,8.0,4.0,2.0,17.0,16.0,24.0,26.0
104,1,2007-11-07,34,5,0,0,2007-11-06,1.668852665254393,2.134648353295027,1,0,120,119,43.0,39.0,101.0,93.0,12.0,11.0,38.0,34.0,22.0,30.0,30.0,39.0,18.0,14.0,37.0,41.0,55.0,55.0,26.0,16.0,5.0,8.0,3.0,6.0,16.0,17.0,33.0,30.0
105,1,2007-11-07,35,37,0,0,2007-11-06,2.2578029187208495,1.6029993737546715,0,1,101,107,34.0,45.0,79.0,83.0,12.0,6.0,25.0,20.0,21.0,11.0,24.0,17.0,9.0,10.0,26.0,31.0,35.0,41.0,18.0,24.0,6.0,10.0,6.0,10.0,17.0,15.0,19.0,19.0
106,1,2007-11-07,43,14,0,0,2007-11-06,2.625482294158323,1.4631330354122927,0,1,90,120,35.0,46.0,90.0,83.0,6.0,4.0,24.0,18.0,14.0,24.0,18.0,26.0,7.0,6.0,28.0,41.0,35.0,47.0,21.0,24.0,10.0,7.0,3.0,6.0,15.0,14.0,26.0,15.0
107,1,2007-11-07,17,11,0,0,2007-11-06,1.2411391961902996,3.9527251793031106,1,0,114,113,43.0,43.0,84.0,86.0,10.0,13.0,17.0,29.0,18.0,14.0,24.0,19.0,8.0,10.0,31.0,30.0,39.0,40.0,23.0,24.0,12.0,5.0,6.0,5.0,20.0,23.0,27.0,24.0
108,1,2007-11-07,6,42,0,0,2007-11-06,2.791643630165732,1.4180112085185257,0,1,107,108,39.0,45.0,92.0,99.0,16.0,7.0,34.0,26.0,13.0,11.0,18.0,18.0,10.0,17.0,33.0,39.0,43.0,56.0,27.0,24.0,7.0,7.0,6.0,9.0,14.0,16.0,23.0,16.0
109,1,2007-11-07,13,36,0,0,2007-11-06,2.070573597682531,1.70870886900815,1,0,128,125,50.0,47.0,86.0,97.0,12.0,13.0,25.0,30.0,16.0,18.0,24.0,30.0,7.0,20.0,34.0,28.0,41.0,48.0,19.0,25.0,10.0,9.0,8.0,5.0,16.0,14.0,28.0,22.0
110,1,2007-11-08,3,21,0,0,2007-11-07,1.3978382549199633,2.8769314950275633,1,0,132,119,44.0,40.0,87.0,94.0,18.0,8.0,35.0,29.0,26.0,31.0,31.0,37.0,8.0,14.0,38.0,30.0,46.0,44.0,26.0,23.0,4.0,7.0,4.0,3.0,14.0,13.0,30.0,24.0
111,1,2007-11-08,19,2,0,0,2007-11-07,1.493208753010656,2.5302515243164856,1,0,117,113,41.0,41.0,92.0,85.0,24.0,9.0,55.0,29.0,11.0,22.0,13.0,30.0,8.0,8.0,34.0,37.0,42.0,45.0,30.0,20.0,5.0,8.0,8.0,3.0,13.0,14.0,23.0,20.0
112,1,2007-11-08,15,42,0,0,2007-11-07,1.9498541579774016,1.7973182401326215,0,1,91,110,34.0,41.0,83.0,85.0,5.0,10.0,18.0,26.0,18.0,18.0,19.0,21.0,13.0,14.0,22.0,30.0,35.0,44.0,18.0,22.0,11.0,8.0,4.0,7.0,14.0,12.0,22.0,18.0
113,1,2007-11-08,39,29,0,0,2007-11-07,1.3775546793587559,2.970938922649912,1,0,122,113,44.0,38.0,93.0,86.0,13.0,9.0,27.0,23.0,21.0,28.0,28.0,33.0,10.0,8.0,33.0,34.0,43.0,42.0,29.0,19.0,7.0,6.0,7.0,7.0,16.0,18.0,30.0,28.0
114,1,2007-11-08,41,16,0,0,2007-11-07,1.5592819090593468,2.3544049298906393,0,1,107,111,38.0,41.0,93.0,96.0,11.0,8.0,41.0,37.0,20.0,21.0,22.0,29.0,11.0,14.0,40.0,35.0,51.0,49.0,26.0,20.0,7.0,12.0,3.0,9.0,18.0,10.0,26.0,21.0
115,1,2007-11-08,26,30,0,0,2007-11-07,1.7141861327353098,2.06229415757125,0,1,115,146,42.0,53.0,87.0,98.0,8.0,14.0,31.0,35.0,23.0,26.0,34.0,32.0,10.0,10.0,33.0,36.0,43.0,46.0,26.0,38.0,6.0,14.0,6.0,3.0,22.0,14.0,28.0,29.0
116,1,2007-11-09,11,35,0,0,2007-11-08,1.552369310467399,2.3709764048889888,0,1,106,118,40.0,46.0,81.0,84.0,11.0,7.0,29.0,29.0,15.0,19.0,24.0,26.0,11.0,10.0,29.0,30.0,40.0,40.0,22.0,26.0,6.0,13.0,1.0,4.0,19.0,12.0,28.0,24.0
117,1,2007-11-09,34,32,0,0,2007-11-08,2.007234501603372,1.7527394792725022,0,1,111,119,42.0,41.0,85.0,83.0,15.0,15.0,34.0,39.0,12.0,22.0,20.0,32.0,9.0,11.0,29.0,30.0,38.0,41.0,22.0,22.0,5.0,4.0,4.0,10.0,12.0,9.0,28.0,21.0
118,1,2007-11-09,36,25,0,0,2007-11-08,1.1047989039831045,6.770723119729822,0,1,100,110,36.0,38.0,77.0,75.0,14.0,13.0,36.0,26.0,14.0,21.0,25.0,34.0,10.0,9.0,29.0,30.0,39.0,39.0,21.0,23.0,3.0,9.0,5.0,3.0,14.0,11.0,25.0,29.0
119,1,2007-11-09,23,16,0,0,2007-11-08,1.8289255597424428,1.9127169179173966,0,1,111,134,44.0,49.0,86.0,86.0,9.0,15.0,30.0,32.0,14.0,21.0,18.0,26.0,6.0,7.0,24.0,31.0,30.0,38.0,27.0,34.0,6.0,13.0,4.0,5.0,19.0,13.0,21.0,20.0
120,1,2007-11-09,43,33,0,0,2007-11-08,3.8846510992625003,1.2476684646400695,0,1,98,107,40.0,41.0,91.0,81.0,8.0,12.0,26.0,33.0,10.0,13.0,18.0,21.0,12.0,6.0,37.0,33.0,49.0,39.0,20.0,29.0,3.0,11.0,4.0,10.0,16.0,14.0,18.0,23.0
121,1,2007-11-09,24,29,0,0,2007-11-08,2.4308476408118307,1.5286625799157574,0,1,95,120,40.0,41.0,90.0,86.0,4.0,13.0,17.0,26.0,11.0,25.0,19.0,33.0,8.0,10.0,32.0,40.0,40.0,50.0,20.0,22.0,7.0,5.0,4.0,3.0,10.0,14.0,24.0,23.0
122,1,2007-11-09,6,37,0,0,2007-11-08,2.6762188250774663,1.4484461528299681,0,1,105,107,42.0,40.0,89.0,85.0,13.0,7.0,31.0,26.0,8.0,20.0,9.0,22.0,11.0,9.0,32.0,33.0,43.0,42.0,33.0,21.0,2.0,8.0,7.0,9.0,14.0,11.0,20.0,13.0
123,1,2007-11-09,0,13,0,0,2007-11-08,1.1303627477718095,5.8990265632076175,1,0,116,99,43.0,38.0,88.0,101.0,13.0,13.0,34.0,45.0,17.0,10.0,22.0,14.0,12.0,8.0,49.0,31.0,61.0,39.0,31.0,25.0,3.0,8.0,9.0,4.0,16.0,5.0,16.0,16.0
124,1,2007-11-10,37,19,0,0,2007-11-09,1.5352909126200591,2.4136141475526114,1,0,102,101,36.0,38.0,86.0,88.0,11.0,19.0,32.0,46.0,19.0,6.0,25.0,9.0,8.0,10.0,37.0,35.0,45.0,45.0,23.0,23.0,10.0,6.0,2.0,8.0,13.0,14.0,16.0,20.0
125,1,2007-11-10,14,21,0,0,2007-11-09,1.560584006361493,2.3513258485781856,1,0,109,95,45.0,36.0,96.0,77.0,8.0,6.0,23.0,21.0,11.0,17.0,14.0,30.0,8.0,6.0,35.0,42.0,43.0,48.0,29.0,22.0,8.0,3.0,4.0,8.0,9.0,16.0,21.0,21.0
126,1,2007-11-10,3,17,0,0,2007-11-09,1.2258203150324523,4.125498998085601,0,1,110,114,44.0,45.0,104.0,86.0,6.0,8.0,35.0,21.0,16.0,16.0,22.0,25.0,16.0,9.0,34.0,41.0,50.0,50.0,20.0,20.0,10.0,9.0,5.0,11.0,14.0,20.0,21.0,22.0
127,1,2007-11-10,6,32,0,0,2007-11-09,2.662224736396765,1.4524113077257799,0,1,88,96,28.0,35.0,71.0,83.0,6.0,13.0,23.0,42.0,26.0,13.0,27.0,20.0,4.0,10.0,33.0,35.0,37.0,45.0,15.0,21.0,13.0,13.0,4.0,5.0,19.0,19.0,18.0,22.0
128,1,2007-11-10,26,31,0,0,2007-11-09,2.03937546885822,1.7297718685981882,1,0,123,118,46.0,41.0,88.0,85.0,13.0,16.0,32.0,40.0,18.0,20.0,23.0,26.0,8.0,13.0,29.0,28.0,37.0,41.0,33.0,27.0,11.0,6.0,7.0,6.0,18.0,18.0,21.0,20.0
129,1,2007-11-10,42,36,0,0,2007-11-09,1.5114591866189064,2.477495969386256,1,0,103,88,41.0,33.0,83.0,81.0,9.0,6.0,28.0,31.0,12.0,16.0,19.0,24.0,8.0,10.0,40.0,30.0,48.0,40.0,32.0,22.0,8.0,12.0,0.0,7.0,17.0,13.0,26.0,21.0
130,1,2007-11-10,39,5,0,0,2007-11-09,1.254100983250074,3.8205265706433944,1,0,109,99,28.0,33.0,69.0,83.0,9.0,5.0,29.0,30.0,44.0,28.0,51.0,41.0,3.0,7.0,42.0,37.0,45.0,44.0,21.0,16.0,11.0,8.0,3.0,3.0,18.0,17.0,31.0,32.0
131,1,2007-11-10,41,15,0,0,2007-11-09,1.3464226216708757,3.134290808711449,1,0,126,94,52.0,35.0,91.0,81.0,10.0,10.0,30.0,26.0,12.0,14.0,13.0,15.0,12.0,3.0,38.0,23.0,50.0,26.0,29.0,22.0,3.0,10.0,7.0,2.0,15.0,15.0,17.0,20.0
132,1,2007-11-11,3,13,0,0,2007-11-10,1.2842585707696466,3.5536448308053568,1,0,111,81,38.0,29.0,86.0,93.0,7.0,7.0,28.0,30.0,28.0,16.0,32.0,21.0,17.0,13.0,49.0,25.0,66.0,38.0,15.0,18.0,7.0,9.0,1.0,4.0,17.0,11.0,20.0,21.0
133,1,2007-11-11,23,35,0,0,2007-11-10,1.39989693292251,2.8678717219598138,1,0,108,95,36.0,39.0,83.0,93.0,6.0,5.0,26.0,27.0,30.0,12.0,39.0,16.0,15.0,15.0,32.0,36.0,47.0,51.0,21.0,19.0,12.0,5.0,11.0,5.0,13.0,20.0,18.0,28.0
134,1,2007-11-11,14,24,0,0,2007-11-10,1.1209943380665652,6.186273356194819,0,1,110,117,38.0,46.0,88.0,91.0,12.0,12.0,35.0,32.0,22.0,13.0,25.0,18.0,10.0,11.0,33.0,32.0,43.0,43.0,25.0,29.0,3.0,7.0,5.0,4.0,11.0,9.0,21.0,22.0
135,1,2007-11-11,17,33,0,0,2007-11-10,1.9424534947560514,1.8034331905533807,0,1,107,121,39.0,49.0,85.0,98.0,6.0,10.0,24.0,35.0,23.0,13.0,29.0,14.0,6.0,13.0,32.0,36.0,38.0,49.0,25.0,32.0,6.0,9.0,4.0,4.0,16.0,13.0,18.0,24.0
136,1,2007-11-11,34,39,0,0,2007-11-10,2.2650250785634887,1.59951303835659,1,0,122,97,50.0,31.0,105.0,65.0,9.0,4.0,28.0,20.0,13.0,31.0,18.0,41.0,15.0,9.0,23.0,37.0,38.0,46.0,27.0,16.0,11.0,6.0,3.0,1.0,9.0,28.0,28.0,21.0
137,1,2007-11-11,2,30,0,0,2007-11-10,1.2310424820611336,4.06441742176149,1,0,144,109,46.0,42.0,95.0,95.0,22.0,14.0,56.0,36.0,30.0,11.0,33.0,22.0,10.0,8.0,46.0,36.0,56.0,44.0,30.0,24.0,6.0,6.0,7.0,4.0,13.0,15.0,20.0,26.0
138,1,2007-11-11,43,25,0,0,2007-11-10,2.05406882809714,1.7197070344983731,1,0,102,100,33.0,36.0,64.0,76.0,14.0,7.0,32.0,23.0,22.0,21.0,26.0,29.0,5.0,9.0,32.0,21.0,37.0,30.0,25.0,19.0,7.0,13.0,3.0,3.0,25.0,13.0,27.0,21.0
139,1,2007-11-12,24,15,0,0,2007-11-11,1.823820811053724,1.9185318388121535,1,0,102,100,39.0,41.0,87.0,80.0,11.0,10.0,34.0,23.0,13.0,8.0,15.0,12.0,10.0,8.0,30.0,34.0,40.0,42.0,22.0,20.0,11.0,8.0,5.0,2.0,15.0,18.0,16.0,17.0
140,1,2007-11-12,0,25,0,0,2007-11-11,1.0628172255186301,9.150092277947078,1,0,117,101,41.0,38.0,81.0,83.0,13.0,9.0,24.0,27.0,22.0,16.0,23.0,21.0,8.0,4.0,38.0,26.0,46.0,30.0,29.0,31.0,4.0,8.0,4.0,8.0,13.0,10.0,25.0,19.0
141,1,2007-11-12,35,6,0,0,2007-11-11,1.3455852074704675,3.139046693193851,0,1,115,116,41.0,43.0,106.0,95.0,7.0,8.0,26.0,30.0,26.0,22.0,29.0,30.0,21.0,11.0,41.0,37.0,62.0,48.0,20.0,15.0,7.0,9.0,6.0,9.0,18.0,19.0,27.0,22.0
142,1,2007-11-12,5,31,0,0,2007-11-11,1.4751061746472747,2.586247446383342,0,1,115,120,43.0,44.0,105.0,98.0,11.0,12.0,35.0,31.0,18.0,20.0,28.0,31.0,21.0,9.0,39.0,41.0,60.0,50.0,27.0,24.0,8.0,10.0,3.0,8.0,19.0,17.0,30.0,26.0
143,1,2007-11-12,29,13,0,0,2007-11-11,1.362792373267071,3.045269873316854,1,0,120,109,43.0,40.0,88.0,85.0,14.0,5.0,31.0,21.0,20.0,24.0,22.0,30.0,13.0,8.0,30.0,30.0,43.0,38.0,30.0,20.0,5.0,9.0,4.0,8.0,12.0,11.0,27.0,23.0
144,1,2007-11-12,42,19,0,0,2007-11-11,1.4187326482396028,2.7887315328377165,1,0,115,107,41.0,44.0,90.0,87.0,13.0,9.0,34.0,31.0,20.0,10.0,28.0,12.0,15.0,7.0,32.0,33.0,47.0,40.0,25.0,22.0,5.0,9.0,4.0,9.0,13.0,12.0,14.0,21.0
145,1,2007-11-12,36,33,0,0,2007-11-11,1.549895708239937,2.3770000709032972,0,1,111,124,38.0,49.0,86.0,86.0,8.0,13.0,31.0,33.0,27.0,13.0,41.0,14.0,12.0,7.0,28.0,36.0,40.0,43.0,29.0,21.0,10.0,9.0,4.0,3.0,12.0,15.0,19.0,28.0
146,1,2007-11-12,37,32,0,0,2007-11-11,1.4678668517043545,2.609750372326053,0,1,94,98,33.0,34.0,75.0,76.0,8.0,15.0,28.0,47.0,20.0,15.0,30.0,16.0,7.0,5.0,32.0,34.0,39.0,39.0,17.0,23.0,8.0,9.0,3.0,6.0,16.0,17.0,15.0,24.0
147,1,2007-11-12,16,21,0,0,2007-11-11,1.4313944401494954,2.739063753104145,1,0,122,116,45.0,41.0,93.0,84.0,10.0,9.0,27.0,29.0,22.0,25.0,31.0,30.0,9.0,11.0,32.0,34.0,41.0,45.0,26.0,27.0,15.0,8.0,3.0,5.0,12.0,21.0,23.0,26.0
148,1,2007-11-13,3,2,0,0,2007-11-12,1.4547760516528756,2.6539849943733245,1,0,118,103,48.0,40.0,91.0,92.0,17.0,16.0,43.0,42.0,5.0,7.0,8.0,8.0,11.0,12.0,40.0,30.0,51.0,42.0,23.0,26.0,7.0,2.0,3.0,1.0,12.0,12.0,17.0,16.0
149,1,2007-11-13,43,34,0,0,2007-11-12,2.1355040431558594,1.668348922349533,0,1,82,104,28.0,41.0,81.0,92.0,9.0,9.0,25.0,36.0,17.0,13.0,20.0,19.0,9.0,13.0,40.0,39.0,49.0,52.0,16.0,22.0,4.0,9.0,3.0,5.0,20.0,10.0,20.0,22.0
150,1,2007-11-13,41,26,0,0,2007-11-12,1.1711947316729103,4.944639284936279,1,0,113,102,45.0,41.0,92.0,85.0,13.0,6.0,31.0,30.0,10.0,14.0,18.0,18.0,8.0,7.0,35.0,30.0,43.0,37.0,27.0,22.0,9.0,13.0,4.0,9.0,21.0,22.0,16.0,18.0
151,1,2007-11-13,11,23,0,0,2007-11-12,1.823284061167667,1.9191472333063087,1,0,119,100,39.0,37.0,82.0,87.0,15.0,11.0,34.0,35.0,26.0,15.0,27.0,20.0,10.0,5.0,40.0,27.0,50.0,32.0,25.0,27.0,4.0,8.0,6.0,6.0,18.0,10.0,22.0,24.0
152,1,2007-11-14,21,6,0,0,2007-11-13,1.1396479138083289,5.643915376751749,1,0,107,98,42.0,38.0,94.0,96.0,11.0,9.0,30.0,31.0,12.0,13.0,17.0,17.0,11.0,7.0,44.0,39.0,55.0,46.0,32.0,18.0,5.0,9.0,10.0,7.0,15.0,12.0,18.0,16.0
153,1,2007-11-14,30,33,0,0,2007-11-13,2.397615915694811,1.5415830182383232,0,1,105,114,42.0,41.0,88.0,89.0,8.0,11.0,23.0,36.0,13.0,21.0,18.0,23.0,6.0,13.0,25.0,40.0,31.0,53.0,27.0,17.0,10.0,10.0,5.0,4.0,15.0,22.0,26.0,20.0
154,1,2007-11-14,36,11,0,0,2007-11-13,1.1190991959443337,6.2485009837721295,1,0,117,102,43.0,29.0,89.0,73.0,13.0,8.0,37.0,24.0,18.0,36.0,26.0,40.0,8.0,12.0,27.0,37.0,35.0,49.0,31.0,14.0,12.0,3.0,10.0,4.0,12.0,25.0,32.0,27.0
155,1,2007-11-14,24,5,0,0,2007-11-13,1.9127818503542175,1.8288682263549059,0,1,96,103,40.0,37.0,87.0,90.0,9.0,11.0,27.0,37.0,7.0,18.0,9.0,20.0,6.0,13.0,34.0,37.0,40.0,50.0,28.0,21.0,10.0,13.0,8.0,1.0,21.0,20.0,19.0,15.0
156,1,2007-11-14,37,39,0,0,2007-11-13,1.4718233351614234,2.5968235521972525,0,1,94,100,37.0,36.0,94.0,79.0,8.0,10.0,31.0,32.0,12.0,18.0,17.0,22.0,8.0,5.0,33.0,38.0,41.0,43.0,19.0,24.0,9.0,7.0,6.0,8.0,12.0,17.0,21.0,18.0
157,1,2007-11-14,26,35,0,0,2007-11-13,1.6123550289102775,2.2388011937467946,0,1,107,112,37.0,34.0,92.0,77.0,11.0,11.0,38.0,30.0,22.0,33.0,29.0,47.0,15.0,11.0,30.0,37.0,45.0,48.0,26.0,15.0,5.0,8.0,9.0,7.0,17.0,18.0,30.0,30.0
158,1,2007-11-14,31,14,0,0,2007-11-13,1.6201396481873702,2.223398228023099,1,0,95,88,36.0,31.0,93.0,94.0,10.0,13.0,32.0,32.0,13.0,13.0,18.0,14.0,14.0,12.0,46.0,37.0,60.0,49.0,21.0,19.0,8.0,8.0,11.0,5.0,13.0,12.0,17.0,19.0
159,1,2007-11-14,15,16,0,0,2007-11-13,2.069637034859515,1.7093244827920722,0,1,86,95,33.0,35.0,89.0,84.0,9.0,7.0,31.0,27.0,11.0,18.0,13.0,26.0,12.0,7.0,39.0,37.0,51.0,44.0,17.0,10.0,3.0,13.0,4.0,9.0,20.0,12.0,26.0,23.0
160,1,2007-11-14,17,13,0,0,2007-11-13,1.50567638614871,2.493832583087682,1,0,114,110,44.0,41.0,91.0,91.0,15.0,20.0,34.0,40.0,11.0,8.0,14.0,9.0,12.0,11.0,35.0,29.0,47.0,40.0,32.0,22.0,6.0,10.0,4.0,5.0,16.0,16.0,14.0,17.0
161,1,2007-11-14,25,42,0,0,2007-11-13,2.5089587322324336,1.5004284655286135,1,0,89,87,30.0,32.0,70.0,82.0,8.0,8.0,21.0,32.0,21.0,15.0,25.0,19.0,8.0,13.0,28.0,28.0,36.0,41.0,19.0,19.0,7.0,9.0,7.0,3.0,18.0,19.0,22.0,22.0
162,1,2007-11-15,16,32,0,0,2007-11-14,1.472246310533874,2.595453323179048,1,0,98,80,36.0,31.0,81.0,82.0,9.0,11.0,37.0,42.0,17.0,7.0,24.0,10.0,13.0,12.0,39.0,27.0,52.0,39.0,18.0,16.0,10.0,9.0,4.0,3.0,15.0,17.0,16.0,26.0
163,1,2007-11-15,0,2,0,0,2007-11-14,1.2079207403202616,4.3542963053879244,0,1,111,134,42.0,52.0,87.0,101.0,10.0,9.0,28.0,35.0,17.0,21.0,22.0,27.0,8.0,13.0,30.0,33.0,38.0,46.0,31.0,33.0,5.0,11.0,6.0,7.0,18.0,12.0,22.0,23.0
164,1,2007-11-15,3,29,0,0,2007-11-14,1.330743370908908,3.226878866416359,1,0,116,105,40.0,41.0,97.0,89.0,10.0,8.0,26.0,23.0,26.0,15.0,28.0,20.0,14.0,7.0,39.0,34.0,53.0,41.0,18.0,19.0,4.0,2.0,8.0,10.0,7.0,7.0,20.0,22.0
165,1,2007-11-15,43,19,0,0,2007-11-14,3.6873953149494794,1.2684135474771852,0,1,109,116,41.0,39.0,93.0,97.0,11.0,14.0,35.0,37.0,16.0,24.0,19.0,31.0,4.0,17.0,38.0,39.0,42.0,56.0,25.0,21.0,10.0,6.0,6.0,6.0,15.0,16.0,23.0,18.0
166,1,2007-11-16,36,19,0,0,2007-11-15,1.4721646705225617,2.5957176209597086,1,0,123,115,43.0,39.0,77.0,88.0,13.0,17.0,34.0,43.0,24.0,20.0,30.0,22.0,8.0,5.0,37.0,23.0,45.0,28.0,29.0,31.0,4.0,11.0,4.0,3.0,17.0,8.0,21.0,20.0
